ชื่อสาขา,เลขที่เอกสาร,รายการขาย,จำนวน,ราคาต่อหน่วย,ส่วนลดรายการ,มูลค่าก่อนภาษี,ส่วนลด,ยอดขาย,ภาษี,ราคาสุทธิ
,,1. BEV005/Namthip Drinking Water (Bottle) 550 ml. (หน่วย),1,10,0,9.35,,,,
,,,,,,9.35,0,9.35,0.65,10
สนามบินดอนเมือง,ABB-001-2602/00828,2026-02-25 19:22 นางสาว wawa wawa,,,,,,,,
,,1. BEV005/Namthip Drinking Water (Bottle) 550 ml. (หน่วย),1,10,0,9.35,,,,
,,,,,,9.35,0,9.35,0.65,10
สนามบินดอนเมือง,ABB-001-2602/00829,2026-02-25 19:38 นางสาว wawa wawa,,,,,,,,
,,1. BEV001/Singha Beer (Can) 320 ml. (หน่วย),1,90,0,84.11,,,,
,,2. BEV009/Hakutsuru Nama Sake (Bottle) 300 ml. (หน่วย),1,320,0,299.07,,,,
,,,,,,383.18,0,383.18,26.82,410
สนามบินดอนเมือง,ABB-001-2602/00830,2026-02-25 19:48 นางสาว wawa wawa,,,,,,,,
,,1. BEV001/Singha Beer (Can) 320 ml. (หน่วย),1,90,0,84.11,,,,
,,,,,,84.11,0,84.11,5.89,90
สนามบินดอนเมือง,ABB-001-2602/00831,2026-02-25 19:50 นางสาว wawa wawa,,,,,,,,
,,1. DES002/Yuzu Daifuku (หน่วย),2,39,0,72.9,,,,
,,2. MINI001/Salmon Sushi 7 pcs. (หน่วย),1,210,0,196.26,,,,
,,3. DES003/Matcha Red Bean Daifuku (หน่วย),1,39,0,36.45,,,,
,,,,,,305.61,0,305.61,21.39,327
สนามบินดอนเมือง,ABB-001-2602/00832,2026-02-25 19:51 นางสาว wawa wawa,,,,,,,,
,,1. BEV005/Namthip Drinking Water (Bottle) 550 ml. (หน่วย),1,10,0,9.35,,,,
,,,,,,9.35,0,9.35,0.65,10
สนามบินดอนเมือง,ABB-001-2602/00833,2026-02-25 19:52 นางสาว wawa wawa,,,,,,,,
,,1. DES003/Matcha Red Bean Daifuku (หน่วย),1,39,0,36.45,,,,
,,2. DES002/Yuzu Daifuku (หน่วย),1,39,0,36.45,,,,
,,3. DES001/Rare Cheese Daifuku (หน่วย),1,39,0,36.45,,,,
,,,,,,109.35,0,109.35,7.65,117
สนามบินดอนเมือง,ABB-001-2602/00834,2026-02-25 20:07 นางสาว wawa wawa,,,,,,,,
,,1. MINI004/Salmon Varity Set S (หน่วย),1,200,0,186.92,,,,
,,2. MINI001/Salmon Sushi 7 pcs. (หน่วย),1,210,0,196.26,,,,
,,,,,,383.18,186.92,196.26,13.74,210
สนามบินดอนเมือง,ABB-001-2602/00835,2026-02-25 20:10 นางสาว wawa wawa,,,,,,,,
,,1. MINI014/Sushi Moriawase Set (หน่วย),1,220,0,205.61,,,,
,,2. MINI010/Sushi Bento Salmon 2 Tone (หน่วย),1,220,0,205.61,,,,
,,,,,,411.22,205.61,205.61,14.39,220
สนามบินดอนเมือง,ABB-001-2602/00836,2026-02-25 20:17 นางสาว wawa wawa,,,,,,,,
,,1. MINI014/Sushi Moriawase Set (หน่วย),1,220,0,205.61,,,,
,,2. BEV005/Namthip Drinking Water (Bottle) 550 ml. (หน่วย),1,10,0,9.35,,,,
,,3. MINI004/Salmon Varity Set S (หน่วย),1,200,0,186.92,,,,
,,,,,,401.87,186.92,214.95,15.05,230
สนามบินดอนเมือง,ABB-001-2602/00837,2026-02-25 20:20 นางสาว wawa wawa,,,,,,,,
,,1. MINI004/Salmon Varity Set S (หน่วย),2,200,0,373.83,,,,
,,,,,,373.83,186.92,186.92,13.08,200
สนามบินดอนเมือง,ABB-001-2602/00838,2026-02-25 20:23 นางสาว wawa wawa,,,,,,,,
,,1. DES002/Yuzu Daifuku (หน่วย),4,39,0,145.79,,,,
,,2. DES003/Matcha Red Bean Daifuku (หน่วย),3,39,0,109.35,,,,
,,,,,,255.14,0,255.14,17.86,273
สนามบินดอนเมือง,ABB-001-2602/00839,2026-02-25 21:02 นางสาว wawa wawa,,,,,,,,
,,1. MINI001/Salmon Sushi 7 pcs. (หน่วย),6,210,0,1177.57,,,,
,,,,,,1177.57,824.3,353.27,24.73,378
สนามบินดอนเมือง,ABB-001-2602/00840,2026-02-25 21:03 นางสาว wawa wawa,,,,,,,,
,,1. MINI011/Sushi Bento 2 Friends (หน่วย),2,245,0,457.94,,,,
,,,,,,457.94,320.56,137.38,9.62,147
สนามบินดอนเมือง,ABB-001-2602/00841,2026-02-25 21:03 นางสาว wawa wawa,,,,,,,,
,,1. MINI001/Salmon Sushi 7 pcs. (หน่วย),2,210,0,392.52,,,,
,,2. MINI010/Sushi Bento Salmon 2 Tone (หน่วย),1,220,0,205.61,,,,
,,3. MINI014/Sushi Moriawase Set (หน่วย),1,220,0,205.61,,,,
,,,,,,803.74,562.62,241.12,16.88,258
สนามบินดอนเมือง,ABB-001-2602/00842,2026-02-25 21:04 นางสาว wawa wawa,,,,,,,,
,,1. MINI011/Sushi Bento 2 Friends (หน่วย),1,245,0,228.97,,,,
,,2. MINI009/Sushi Bento Super Maki S (หน่วย),1,200,0,186.92,,,,
,,3. MINI004/Salmon Varity Set S (หน่วย),1,200,0,186.92,,,,
,,,,,,602.8,421.96,180.84,12.66,194
สนามบินดอนเมือง,ABB-001-2602/00843,2026-02-25 21:05 นางสาว wawa wawa,,,,,,,,
,,1. MINI010/Sushi Bento Salmon 2 Tone (หน่วย),4,220,0,822.43,,,,
,,,,,,822.43,575.7,246.73,17.27,264
สนามบินดอนเมือง,ABB-001-2602/00844,2026-02-25 21:06 นางสาว wawa wawa,,,,,,,,
,,1. DON002/Gyu Don (หน่วย),1,210,0,196.26,,,,
,,,,,,196.26,137.38,58.88,4.12,63
สนามบินดอนเมือง,ABB-001-2602/00845,2026-02-25 21:06 นางสาว wawa wawa,,,,,,,,
,,1. MINI010/Sushi Bento Salmon 2 Tone (หน่วย),1,220,0,205.61,,,,
,,2. MINI004/Salmon Varity Set S (หน่วย),2,200,0,373.83,,,,
,,,,,,579.44,405.61,173.83,12.17,186
สนามบินดอนเมือง,ABB-001-2602/00846,2026-02-25 21:07 นางสาว wawa wawa,,,,,,,,
,,1. MINI010/Sushi Bento Salmon 2 Tone (หน่วย),1,220,0,205.61,,,,
,,2. MED007/Sushi Bento Mori Set (หน่วย),2,310,0,579.44,,,,
,,3. MED008/Sushi Bento Super Maki Set M (หน่วย),1,240,0,224.3,,,,
,,,,,,1009.35,706.54,302.8,21.2,324
สนามบินดอนเมือง,ABB-001-2602/00847,2026-02-25 21:08 นางสาว wawa wawa,,,,,,,,
,,1. MINI002/Salmon Aburi Sushi 7 pcs. (หน่วย),1,230,0,214.95,,,,
,,2. MED003/Salmon Varity Set  M (หน่วย),1,385,0,359.81,,,,
,,,,,,574.77,402.34,172.43,12.07,185
สนามบินดอนเมือง,ABB-001-2602/00848,2026-02-25 21:09 นางสาว wawa wawa,,,,,,,,
,,1. MINI001/Salmon Sushi 7 pcs. (หน่วย),2,210,0,392.52,,,,
,,2. MINI010/Sushi Bento Salmon 2 Tone (หน่วย),5,220,0,1028.04,,,,
,,,,,,1420.56,994.39,426.17,29.83,456
สนามบินดอนเมือง,ABB-001-2602/00849,2026-02-25 21:10 นางสาว wawa wawa,,,,,,,,
,,1. MINI010/Sushi Bento Salmon 2 Tone (หน่วย),1,220,0,205.61,,,,
,,2. DON004/Salmon Don (หน่วย),1,210,0,196.26,,,,
,,3. DON009/Unagi Don (หน่วย),1,385,0,359.81,,,,
,,4. MINI011/Sushi Bento 2 Friends (หน่วย),1,245,0,228.97,,,,
,,,,,,990.65,693.46,297.2,20.8,318
สนามบินดอนเมือง,ABB-001-2602/00850,2026-02-25 21:11 นางสาว wawa wawa,,,,,,,,
,,1. MINI004/Salmon Varity Set S (หน่วย),1,200,0,186.92,,,,
,,,,,,186.92,130.84,56.07,3.93,60
สนามบินดอนเมือง,ABB-001-2602/00851,2026-02-25 21:11 นางสาว wawa wawa,,,,,,,,
,,1. MED002/Sushi Bento Medium Set 2 (หน่วย),1,420,0,392.52,,,,
,,2. MINI003/Tuna Sushi 7 pcs. (หน่วย),1,275,0,257.01,,,,
,,,,,,649.53,454.67,194.86,13.64,209
สนามบินดอนเมือง,ABB-001-2602/00852,2026-02-25 21:12 นางสาว wawa wawa,,,,,,,,
,,1. MED004/Sushi Bento Sashimi Varity (หน่วย),1,420,0,392.52,,,,
,,,,,,392.52,274.77,117.76,8.24,126
สนามบินดอนเมือง,ABB-001-2602/00853,2026-02-25 21:13 นางสาว wawa wawa,,,,,,,,
,,1. MINI004/Salmon Varity Set S (หน่วย),1,200,0,186.92,,,,
,,2. MINI014/Sushi Moriawase Set (หน่วย),2,220,0,411.22,,,,
,,3. MINI011/Sushi Bento 2 Friends (หน่วย),1,245,0,228.97,,,,
,,,,,,827.1,578.97,248.13,17.37,266
สนามบินดอนเมือง,ABB-001-2602/00854,2026-02-25 21:13 นางสาว wawa wawa,,,,,,,,
,,1. MINI010/Sushi Bento Salmon 2 Tone (หน่วย),1,220,0,205.61,,,,
,,2. MED004/Sushi Bento Sashimi Varity (หน่วย),1,420,0,392.52,,,,
,,,,,,598.13,418.69,179.44,12.56,192
สนามบินดอนเมือง,ABB-001-2602/00855,2026-02-25 21:13 นางสาว wawa wawa,,,,,,,,
,,1. DON011/Chirashi Don (หน่วย),1,310,0,289.72,,,,
,,,,,,289.72,202.8,86.92,6.08,93
สนามบินดอนเมือง,ABB-001-2602/00856,2026-02-25 21:14 นางสาว wawa wawa,,,,,,,,
,,1. DON014/Negi Salmon Don (หน่วย),1,210,0,196.26,,,,
,,2. MED008/Sushi Bento Super Maki Set M (หน่วย),1,240,0,224.3,,,,
,,,,,,420.56,294.39,126.17,8.83,135
สนามบินดอนเมือง,ABB-001-2602/00857,2026-02-25 21:15 นางสาว wawa wawa,,,,,,,,
,,1. MINI004/Salmon Varity Set S (หน่วย),1,200,0,186.92,,,,
,,2. MINI011/Sushi Bento 2 Friends (หน่วย),1,245,0,228.97,,,,
,,3. MINI013/Salmon Tuna Ebiko Sandwich Sushi Bento (หน่วย),1,320,0,299.07,,,,
,,,,,,714.95,500.47,214.49,15.01,230
สนามบินดอนเมือง,ABB-001-2602/00858,2026-02-25 21:16 นางสาว wawa wawa,,,,,,,,
,,1. MINI012/Sushi Bento Aburi Set (หน่วย),1,275,0,257.01,,,,
,,2. MINI011/Sushi Bento 2 Friends (หน่วย),3,245,0,686.92,,,,
,,3. MINI013/Salmon Tuna Ebiko Sandwich Sushi Bento (หน่วย),1,320,0,299.07,,,,
,,4. DON014/Negi Salmon Don (หน่วย),1,210,0,196.26,,,,
,,,,,,1439.25,1007.48,431.78,30.22,462
สนามบินดอนเมือง,ABB-001-2602/00859,2026-02-25 21:16 นางสาว wawa wawa,,,,,,,,
,,1. MINI014/Sushi Moriawase Set (หน่วย),1,220,0,205.61,,,,
,,2. DON002/Gyu Don (หน่วย),1,210,0,196.26,,,,
,,3. DON009/Unagi Don (หน่วย),1,385,0,359.81,,,,
,,4. DON010/Buta Kimchi Don (หน่วย),1,145,0,135.51,,,,
,,5. MINI011/Sushi Bento 2 Friends (หน่วย),1,245,0,228.97,,,,
,,,,,,1126.17,788.32,337.85,23.65,362
สนามบินดอนเมือง,ABB-001-2602/00860,2026-02-25 21:17 นางสาว wawa wawa,,,,,,,,
,,1. DON009/Unagi Don (หน่วย),1,385,0,359.81,,,,
,,2. MINI010/Sushi Bento Salmon 2 Tone (หน่วย),1,220,0,205.61,,,,
,,,,,,565.42,395.79,169.63,11.87,182
สนามบินดอนเมือง,ABB-001-2602/00861,2026-02-25 21:18 นางสาว wawa wawa,,,,,,,,
,,1. MINI004/Salmon Varity Set S (หน่วย),1,200,0,186.92,,,,
,,2. MINI011/Sushi Bento 2 Friends (หน่วย),2,245,0,457.94,,,,
,,,,,,644.86,451.4,193.46,13.54,207
สนามบินดอนเมือง,ABB-001-2602/00862,2026-02-25 21:19 นางสาว wawa wawa,,,,,,,,
,,1. MINI002/Salmon Aburi Sushi 7 pcs. (หน่วย),2,230,0,429.91,,,,
,,,,,,429.91,300.93,128.97,9.03,138
สนามบินดอนเมือง,ABB-001-2602/00863,2026-02-25 21:19 นางสาว wawa wawa,,,,,,,,
,,1. BEV005/Namthip Drinking Water (Bottle) 550 ml. (หน่วย),1,10,0,9.35,,,,
,,,,,,9.35,0,9.35,0.65,10
สนามบินดอนเมือง,ABB-001-2602/00864,2026-02-25 21:19 นางสาว wawa wawa,,,,,,,,
,,1. MINI004/Salmon Varity Set S (หน่วย),1,200,0,186.92,,,,
,,2. MINI014/Sushi Moriawase Set (หน่วย),1,220,0,205.61,,,,
,,,,,,392.52,274.77,117.76,8.24,126
สนามบินดอนเมือง,ABB-001-2602/00865,2026-02-25 21:20 นางสาว wawa wawa,,,,,,,,
,,1. MINI014/Sushi Moriawase Set (หน่วย),2,220,0,411.22,,,,
,,,,,,411.22,287.85,123.36,8.64,132
สนามบินดอนเมือง,ABB-001-2602/00866,2026-02-25 21:20 นางสาว wawa wawa,,,,,,,,
,,1. MINI002/Salmon Aburi Sushi 7 pcs. (หน่วย),1,230,0,214.95,,,,
,,2. MINI014/Sushi Moriawase Set (หน่วย),1,220,0,205.61,,,,
,,,,,,420.56,294.39,126.17,8.83,135
สนามบินดอนเมือง,ABB-001-2602/00867,2026-02-25 21:20 นางสาว wawa wawa,,,,,,,,
,,1. MINI012/Sushi Bento Aburi Set (หน่วย),1,275,0,257.01,,,,
,,2. MINI002/Salmon Aburi Sushi 7 pcs. (หน่วย),2,230,0,429.91,,,,
,,,,,,686.92,480.84,206.07,14.43,221
สนามบินดอนเมือง,ABB-001-2602/00868,2026-02-25 21:21 นางสาว wawa wawa,,,,,,,,
,,1. MINI004/Salmon Varity Set S (หน่วย),2,200,0,373.83,,,,
,,,,,,373.83,261.68,112.15,7.85,120
สนามบินดอนเมือง,ABB-001-2602/00869,2026-02-25 21:22 นางสาว wawa wawa,,,,,,,,
,,1. BEV005/Namthip Drinking Water (Bottle) 550 ml. (หน่วย),1,10,0,9.35,,,,
,,2. BEV003/Pepsi (Can) 325ml. (หน่วย),1,30,0,28.04,,,,
,,,,,,37.38,0,37.38,2.62,40
สนามบินดอนเมือง,ABB-001-2602/00870,2026-02-25 21:23 นางสาว wawa wawa,,,,,,,,
,,1. MED002/Sushi Bento Medium Set 2 (หน่วย),1,420,0,392.52,,,,
,,2. MED004/Sushi Bento Sashimi Varity (หน่วย),1,420,0,392.52,,,,
,,,,,,785.05,549.53,235.51,16.49,252
สนามบินดอนเมือง,ABB-001-2602/00871,2026-02-25 21:23 นางสาว wawa wawa,,,,,,,,
,,1. DES003/Matcha Red Bean Daifuku (หน่วย),1,39,0,36.45,,,,
,,,,,,36.45,0,36.45,2.55,39
สนามบินดอนเมือง,ABB-001-2602/00872,2026-02-25 21:24 นางสาว wawa wawa,,,,,,,,
,,1. DON006/Saba Teriyaki Don (หน่วย),1,155,0,144.86,,,,
,,2. DON008/Tori Teriyaki Don (หน่วย),1,130,0,121.5,,,,
,,,,,,266.36,186.45,79.91,5.59,86
สนามบินดอนเมือง,ABB-001-2602/00873,2026-02-25 21:25 นางสาว wawa wawa,,,,,,,,
,,1. MINI014/Sushi Moriawase Set (หน่วย),1,220,0,205.61,,,,
,,2. MINI011/Sushi Bento 2 Friends (หน่วย),1,245,0,228.97,,,,
,,,,,,434.58,304.21,130.37,9.13,140
สนามบินดอนเมือง,ABB-001-2602/00874,2026-02-25 21:25 นางสาว wawa wawa,,,,,,,,
,,1. MINI011/Sushi Bento 2 Friends (หน่วย),1,245,0,228.97,,,,
,,,,,,228.97,160.28,69.16,4.84,74
สนามบินดอนเมือง,ABB-001-2602/00875,2026-02-25 21:26 นางสาว wawa wawa,,,,,,,,
,,1. MED002/Sushi Bento Medium Set 2 (หน่วย),1,420,0,392.52,,,,
,,2. MINI014/Sushi Moriawase Set (หน่วย),1,220,0,205.61,,,,
,,,,,,598.13,418.69,179.44,12.56,192
สนามบินดอนเมือง,ABB-001-2602/00876,2026-02-25 21:26 นางสาว wawa wawa,,,,,,,,
,,1. MED002/Sushi Bento Medium Set 2 (หน่วย),1,420,0,392.52,,,,
,,,,,,392.52,274.77,117.76,8.24,126
สนามบินดอนเมือง,ABB-001-2602/00877,2026-02-25 21:26 นางสาว wawa wawa,,,,,,,,
,,1. DES001/Rare Cheese Daifuku (หน่วย),1,39,0,36.45,,,,
,,,,,,36.45,0,36.45,2.55,39
สนามบินดอนเมือง,ABB-001-2602/00878,2026-02-25 21:27 นางสาว wawa wawa,,,,,,,,
,,1. MINI007/Sushi Bento Veggie 1 (หน่วย),1,175,0,163.55,,,,
,,2. MINI002/Salmon Aburi Sushi 7 pcs. (หน่วย),1,230,0,214.95,,,,
,,,,,,378.5,264.95,113.55,7.95,122
สนามบินดอนเมือง,ABB-001-2602/00879,2026-02-25 21:28 นางสาว wawa wawa,,,,,,,,
,,1. DON005/Aburi Salmon Don (หน่วย),1,220,0,205.61,,,,
,,,,,,205.61,143.93,61.68,4.32,66
สนามบินดอนเมือง,ABB-001-2602/00880,2026-02-25 21:29 นางสาว wawa wawa,,,,,,,,
,,1. MED004/Sushi Bento Sashimi Varity (หน่วย),1,420,0,392.52,,,,
,,2. MINI014/Sushi Moriawase Set (หน่วย),1,220,0,205.61,,,,
,,,,,,598.13,418.69,179.44,12.56,192
สนามบินดอนเมือง,ABB-001-2602/00881,2026-02-25 21:29 นางสาว wawa wawa,,,,,,,,
,,1. MED004/Sushi Bento Sashimi Varity (หน่วย),1,420,0,392.52,,,,
,,,,,,392.52,274.77,117.76,8.24,126
สนามบินดอนเมือง,ABB-001-2602/00882,2026-02-25 21:31 นางสาว wawa wawa,,,,,,,,
,,1. MINI002/Salmon Aburi Sushi 7 pcs. (หน่วย),3,230,0,644.86,,,,
,,2. MINI009/Sushi Bento Super Maki S (หน่วย),1,200,0,186.92,,,,
,,3. MINI010/Sushi Bento Salmon 2 Tone (หน่วย),2,220,0,411.22,,,,
,,4. MINI011/Sushi Bento 2 Friends (หน่วย),5,245,0,1144.86,,,,
,,5. MINI013/Salmon Tuna Ebiko Sandwich Sushi Bento (หน่วย),1,320,0,299.07,,,,
,,,,,,2686.92,1880.84,806.07,56.43,863
สนามบินดอนเมือง,ABB-001-2602/00883,2026-02-25 21:32 นางสาว wawa wawa,,,,,,,,
,,1. MINI003/Tuna Sushi 7 pcs. (หน่วย),1,275,0,257.01,,,,
,,,,,,257.01,179.91,77.57,5.43,83
สนามบินดอนเมือง,ABB-001-2602/00884,2026-02-25 21:35 นางสาว wawa wawa,,,,,,,,
,,1. MINI002/Salmon Aburi Sushi 7 pcs. (หน่วย),1,230,0,214.95,,,,
,,,,,,214.95,150.47,64.49,4.51,69
สนามบินดอนเมือง,ABB-001-2602/00885,2026-02-25 21:35 นางสาว wawa wawa,,,,,,,,
,,1. BEV003/Pepsi (Can) 325ml. (หน่วย),1,30,0,28.04,,,,
,,,,,,28.04,0,28.04,1.96,30
สนามบินดอนเมือง,ABB-001-2602/00886,2026-02-25 21:36 นางสาว wawa wawa,,,,,,,,
,,1. MINI002/Salmon Aburi Sushi 7 pcs. (หน่วย),1,230,0,214.95,,,,
,,2. MINI014/Sushi Moriawase Set (หน่วย),1,220,0,205.61,,,,
,,,,,,420.56,294.39,126.17,8.83,135
สนามบินดอนเมือง,ABB-001-2602/00887,2026-02-25 21:38 นางสาว wawa wawa,,,,,,,,
,,1. DES003/Matcha Red Bean Daifuku (หน่วย),1,39,0,36.45,,,,
,,,,,,36.45,0,36.45,2.55,39
สนามบินดอนเมือง,ABB-001-2602/00888,2026-02-25 21:39 นางสาว wawa wawa,,,,,,,,
,,1. DON015/Salmon Teriyaki Don (หน่วย),1,250,0,233.64,,,,
,,,,,,233.64,163.55,70.09,4.91,75
สนามบินดอนเมือง,ABB-001-2602/00889,2026-02-25 21:39 นางสาว wawa wawa,,,,,,,,
,,1. MED002/Sushi Bento Medium Set 2 (หน่วย),1,420,0,392.52,,,,
,,,,,,392.52,274.77,117.76,8.24,126
สนามบินดอนเมือง,ABB-001-2602/00890,2026-02-25 21:40 นางสาว wawa wawa,,,,,,,,
,,1. MINI014/Sushi Moriawase Set (หน่วย),2,220,0,411.22,,,,
,,,,,,411.22,287.85,123.36,8.64,132
สนามบินดอนเมือง,ABB-001-2602/00891,2026-02-25 21:41 นางสาว wawa wawa,,,,,,,,
,,1. MINI009/Sushi Bento Super Maki S (หน่วย),1,200,0,186.92,,,,
,,,,,,186.92,130.84,56.07,3.93,60
สนามบินดอนเมือง,ABB-001-2602/00892,2026-02-25 21:42 นางสาว wawa wawa,,,,,,,,
,,1. MINI012/Sushi Bento Aburi Set (หน่วย),1,275,0,257.01,,,,
,,,,,,257.01,179.91,77.57,5.43,83
สนามบินดอนเมือง,ABB-001-2602/00893,2026-02-25 21:42 นางสาว wawa wawa,,,,,,,,
,,1. DON010/Buta Kimchi Don (หน่วย),1,145,0,135.51,,,,
,,2. MINI009/Sushi Bento Super Maki S (หน่วย),1,200,0,186.92,,,,
,,,,,,322.43,225.7,96.73,6.77,104
สนามบินดอนเมือง,ABB-001-2602/00894,2026-02-25 21:43 นางสาว wawa wawa,,,,,,,,
,,1. MINI008/Sushi Bento  Veggie 2 (หน่วย),1,165,0,154.21,,,,
,,2. MINI007/Sushi Bento Veggie 1 (หน่วย),1,175,0,163.55,,,,
,,,,,,317.76,222.43,95.33,6.67,102
สนามบินดอนเมือง,ABB-001-2602/00895,2026-02-25 21:44 นางสาว wawa wawa,,,,,,,,
,,1. MINI008/Sushi Bento  Veggie 2 (หน่วย),1,165,0,154.21,,,,
,,2. MINI007/Sushi Bento Veggie 1 (หน่วย),1,175,0,163.55,,,,
,,,,,,317.76,222.43,95.33,6.67,102
สนามบินดอนเมือง,ABB-001-2602/00896,2026-02-25 21:45 นางสาว wawa wawa,,,,,,,,
,,1. MINI008/Sushi Bento  Veggie 2 (หน่วย),1,165,0,154.21,,,,
